chirp_channel,url,lyrics,style,audio_path,audio_seconds
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182270704918470757/chirp.mp4?ex=65841665&amp,"[Verse]
Ivan, bljad, Jacky Dose on the rise
10 tausend Euro couch, we living so high
Mercedes E-Klasse, V8 motor, that's the ride
Riesen Haus mit Pool, we got it all on our side

[Chorus]
Living lavish, no room for doubts
We balling hard, no limits in our accounts
Ivan, bljad, Jacky Dose, we taking over the game
From the streets to the penthouse, we made it our fame",['korean pop'],audio/000057.wav,29.57
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182270726380724284/chirp.mp4?ex=6584166a&amp,"[intro]
[verse 1]
Я навсегда запомню ночь, 
Когда всё это началось 
Под утро я с ума сошла 
Зачем же я тебя нашла!?","['rock, female vocal, piano']",audio/000058.wav,22.37
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182270726988906506/chirp.mp4?ex=6584166a&amp,"[intro]
[verse 1]
Я навсегда запомню ночь, 
Когда всё это началось 
Под утро я с ума сошла 
Зачем же я тебя нашла!?","['rock, female vocal, piano']",audio/000059.wav,15.81
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271019541606471/chirp.mp4?ex=658416b0&amp,"(Verse 1)
In the city's heartbeat, where dreams unfold,
Aman strides with purpose, the story yet untold.
Nicknamed Aman, a warrior in the light,
In the rhythm of life, he takes his flight.

Born to conquer, where challenges reside,
In the streets, he walks, with a quiet pride.
From dawn to dusk, in the urban maze,
Amanul Haq, setting hearts ablaze.

(Chorus)
Aman, the echo in the urban breeze,
In the concrete jungle, he finds his ease.
Haq in his steps, a relentless quest,
Rap of resilience, beating in his chest.

(Verse 2)
From the hustle of the day to the calm of night,
Aman's journey, a symphony of might.
In the city's skyline, where dreams align,
Amanul Haq, the name that defines.",['ELECTRO  TECHNO'],audio/000060.wav,40.05
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271020204294154/chirp.mp4?ex=658416b0&amp,"(Verse 1)
In the city's heartbeat, where dreams unfold,
Aman strides with purpose, the story yet untold.
Nicknamed Aman, a warrior in the light,
In the rhythm of life, he takes his flight.

Born to conquer, where challenges reside,
In the streets, he walks, with a quiet pride.
From dawn to dusk, in the urban maze,
Amanul Haq, setting hearts ablaze.

(Chorus)
Aman, the echo in the urban breeze,
In the concrete jungle, he finds his ease.
Haq in his steps, a relentless quest,
Rap of resilience, beating in his chest.

(Verse 2)
From the hustle of the day to the calm of night,
Aman's journey, a symphony of might.
In the city's skyline, where dreams align,
Amanul Haq, the name that defines.",['ELECTRO  TECHNO'],audio/000061.wav,40.05
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271285242363934/chirp.mp4?ex=658416ef&amp,"it's not TV it's live you can also watch it on TV when it's live but it's not TV it's just live if you're ready for this live show, do like us, turn on the TV but not and a TV is a live show twich, facebook and instagram, from smartphone, tablet and TV. I don't know how to tell you anymore, it's not TV, you can watch it on TV but it's live, it's not TV. Now live, remember, it's not TV.",['рор female voice'],audio/000062.wav,30.62
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271285796020234/chirp.mp4?ex=658416f0&amp,"it's not TV it's live you can also watch it on TV when it's live but it's not TV it's just live if you're ready for this live show, do like us, turn on the TV but not and a TV is a live show twich, facebook and instagram, from smartphone, tablet and TV. I don't know how to tell you anymore, it's not TV, you can watch it on TV but it's live, it's not TV. Now live, remember, it's not TV.",['рор female voice'],audio/000063.wav,28.05
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271290346848286/chirp.mp4?ex=658416f1&amp,[intro],['deutsch rap'],audio/000064.wav,40.05
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271290896293899/chirp.mp4?ex=658416f1&amp,[intro],['deutsch rap'],audio/000065.wav,40.05
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271337981562920/chirp.mp4?ex=658416fc&amp,PURE MUSIC,['rap'],audio/000066.wav,29.49
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271338560372736/chirp.mp4?ex=658416fc&amp,PURE MUSIC,['rap'],audio/000067.wav,34.97
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271438565146715/chirp.mp4?ex=65841714&amp,"Каждый день, когда я просыпаюсь рядом с тобой,
Понимаю, насколько счастлива я в этом мире.
Ты - мой камень опоры, мой лучший друг,
С тобой я всегда чувствую себя на высоте.ээээээээээ

(Chorus)
Ааааааа Аличка, моя любовь,
Ты - мое счастье еее, мой уют.
За твою нежность и ласку,
Я благодарю каждый день.эээээээ",['rap'],audio/000068.wav,40.05
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271439232057374/chirp.mp4?ex=65841714&amp,"Каждый день, когда я просыпаюсь рядом с тобой,
Понимаю, насколько счастлива я в этом мире.
Ты - мой камень опоры, мой лучший друг,
С тобой я всегда чувствую себя на высоте.ээээээээээ

(Chorus)
Ааааааа Аличка, моя любовь,
Ты - мое счастье еее, мой уют.
За твою нежность и ласку,
Я благодарю каждый день.эээээээ",['rap'],audio/000069.wav,40.05
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271551056379965/chirp.mp4?ex=6584172f&amp,"[Verse 1]
Ivan ist der Mann, der reich ist, was für ein Glück
Mit seiner Couch für 10 tausend Euro, das ist für ihn ein Stück
Ein Haus mit Pool, ein Mercedes E-Klasse V8
Er lebt ein Leben in Luxus, er hat auf sich acht

[Chorus]
Ivan, der reiche Mann, er hat alles, was er will
Mit seiner Couch, seinem Haus und dem teuren Autospiel
Er sagt oft ""bljad"" und trinkt Jacky-Dosen ohne Ende
Ivan, der reiche Mann, lebt das Leben in Vollstände","['rock, female vocal, piano']",audio/000070.wav,25.94
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271551500988466/chirp.mp4?ex=6584172f&amp,"[Verse 1]
Ivan ist der Mann, der reich ist, was für ein Glück
Mit seiner Couch für 10 tausend Euro, das ist für ihn ein Stück
Ein Haus mit Pool, ein Mercedes E-Klasse V8
Er lebt ein Leben in Luxus, er hat auf sich acht

[Chorus]
Ivan, der reiche Mann, er hat alles, was er will
Mit seiner Couch, seinem Haus und dem teuren Autospiel
Er sagt oft ""bljad"" und trinkt Jacky-Dosen ohne Ende
Ivan, der reiche Mann, lebt das Leben in Vollstände","['rock, female vocal, piano']",audio/000071.wav,39.57
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271783328563220/chirp.mp4?ex=65841766&amp,"Yeah, yeah
Ayo, Elias, it's time.
It's time, Elias (aight, Elias, begin).
Straight out the smooth dungeons of rap.

The rod drops deep as does my love.
I never roam, 'cause to roam is the neve of dove.
Beyond the walls of thoughts, life is defined.
I think of rappers when I'm in an Amberg state of mind.

Hope the dove got some belove.
My truelove don't like no dirty shove.
Run up to the foxglove and get the glove.
In an Amberg state of mind. 
I can buy myself flowers
Write my name in the sand
Talk to myself for hours
Say things you don't understand
I can take myself dancing
And I can hold my own hand
Yeah, I can love me better than you can

Can love me better, I can love me better, baby
Can love me better, I can love me better, baby",['deutsch rap'],audio/000072.wav,40.05
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271784033210399/chirp.mp4?ex=65841766&amp,"Yeah, yeah
Ayo, Elias, it's time.
It's time, Elias (aight, Elias, begin).
Straight out the smooth dungeons of rap.

The rod drops deep as does my love.
I never roam, 'cause to roam is the neve of dove.
Beyond the walls of thoughts, life is defined.
I think of rappers when I'm in an Amberg state of mind.

Hope the dove got some belove.
My truelove don't like no dirty shove.
Run up to the foxglove and get the glove.
In an Amberg state of mind. 
I can buy myself flowers
Write my name in the sand
Talk to myself for hours
Say things you don't understand
I can take myself dancing
And I can hold my own hand
Yeah, I can love me better than you can

Can love me better, I can love me better, baby
Can love me better, I can love me better, baby",['deutsch rap'],audio/000073.wav,34.82
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271808561483837/chirp.mp4?ex=6584176c&amp,"[Verse]
Valerie, oh Valerie, the greatest mother alive
Her love and care, they make us thrive
She's always there, with arms open wide
A shining star, on this motherhood ride

[Chorus]
Tell me why Valerie, she's the one
Supportive and strong, second to none
She sacrifices all, for her family's bright sun
Valerie, the greatest mother on earth, bar none",['comedy'],audio/000074.wav,34.89
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271809249345587/chirp.mp4?ex=6584176c&amp,"[Verse]
Valerie, oh Valerie, the greatest mother alive
Her love and care, they make us thrive
She's always there, with arms open wide
A shining star, on this motherhood ride

[Chorus]
Tell me why Valerie, she's the one
Supportive and strong, second to none
She sacrifices all, for her family's bright sun
Valerie, the greatest mother on earth, bar none",['comedy'],audio/000075.wav,40.05
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271830912925796/chirp.mp4?ex=65841772&amp,[intro],"['a song about pizza , upbeat electronic funk beat']",audio/000076.wav,21.86
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271831357526096/chirp.mp4?ex=65841772&amp,[intro],"['a song about pizza , upbeat electronic funk beat']",audio/000077.wav,26.9
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271834700390410/chirp.mp4?ex=65841772&amp,"[Verse 1]
Ivan ist der Mann, der reich ist, was für ein Glück
Mit seiner Couch für 10 tausend Euro, das ist für ihn ein Stück
Ein Haus mit Pool, ein Mercedes E-Klasse V8
Er lebt ein Leben in Luxus, er hat auf sich acht

[Chorus]
Ivan, der reiche Mann, er hat alles, was er will
Mit seiner Couch, seinem Haus und dem teuren Autospiel
Er sagt oft ""bljad"" und trinkt Jacky-Dosen ohne Ende
Ivan, der reiche Mann, lebt das Leben in Vollstände",['Comedy'],audio/000078.wav,25.73
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271835128217631/chirp.mp4?ex=65841773&amp,"[Verse 1]
Ivan ist der Mann, der reich ist, was für ein Glück
Mit seiner Couch für 10 tausend Euro, das ist für ihn ein Stück
Ein Haus mit Pool, ein Mercedes E-Klasse V8
Er lebt ein Leben in Luxus, er hat auf sich acht

[Chorus]
Ivan, der reiche Mann, er hat alles, was er will
Mit seiner Couch, seinem Haus und dem teuren Autospiel
Er sagt oft ""bljad"" und trinkt Jacky-Dosen ohne Ende
Ivan, der reiche Mann, lebt das Leben in Vollstände",['Comedy'],audio/000079.wav,40.05
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271875724881940/chirp.mp4?ex=6584177c&amp,"Дорогая, у нас завелся Бабабук!
Он подлил нам Гектор в суп.
Он забрал нашу работу.
Он ночами завывает ""Шоооооооо""",['рор'],audio/000080.wav,28.94
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271876173676574/chirp.mp4?ex=6584177c&amp,"Дорогая, у нас завелся Бабабук!
Он подлил нам Гектор в суп.
Он забрал нашу работу.
Он ночами завывает ""Шоооооооо""",['рор'],audio/000081.wav,10.89
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271966774837288/chirp.mp4?ex=65841792&amp,-,['Rap'],audio/000082.wav,28.73
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182271967370412123/chirp.mp4?ex=65841792&amp,-,['Rap'],audio/000083.wav,40.05
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182272003986702336/chirp.mp4?ex=6584179b&amp,"Дорогая, у нас завелся Бабабук!
Он подлил нам Гектор в суп.
Он забрал нашу работу.
Он ночами завывает ""Шоооооооо""","['rock, piano']",audio/000084.wav,8.78
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182272004393545809/chirp.mp4?ex=6584179b&amp,"Дорогая, у нас завелся Бабабук!
Он подлил нам Гектор в суп.
Он забрал нашу работу.
Он ночами завывает ""Шоооооооо""","['rock, piano']",audio/000085.wav,9.41
chirp-beta-1,https://cdn.discordapp.com/attachments/1128313332273782784/1182272071171055616/chirp.mp4?ex=658417ab&amp,"Каждый день, когда я просыпаюсь рядом с тобой,
Понимаю, насколько счастлива я в этом мире.
Ты - мой камень опоры, мой лучший друг,
С тобой я всегда чувствую себя на высоте.ээээээээээ

(Chorus)
Ааааааа Аличка, моя любовь,
Ты - мое счастье еее, мой уют.
За твою нежность и ласку,
Я благодарю каждый день.эээээээ","['mpb, voice female']",audio/000086.wav,38.73
